find_all	[abc]+	3.14 and 2.718	[a]
split	[abc]+	3.14 and 2.718	[3.14 |nd 2.718]
captures	[abc]+	3.14 and 2.718	[a]
is_match	[abc]+	  spaced  	true
full_match	[abc]+	  spaced  	false
find	[abc]+	  spaced  	<ac>
find_all	[abc]+	  spaced  	[ac]
split	[abc]+	  spaced  	[  sp|ed  ]
captures	[abc]+	  spaced  	[ac]
is_match	[abc]+	AaBbCc	true
full_match	[abc]+	AaBbCc	false
find	[abc]+	AaBbCc	<a>
find_all	[abc]+	AaBbCc	[a|b|c]
split	[abc]+	AaBbCc	[A|B|C|]
captures	[abc]+	AaBbCc	[a]
is_match	[abc]+	foobaz barbaz	true
full_match	[abc]+	foobaz barbaz	false
find	[abc]+	foobaz barbaz	<ba>
find_all	[abc]+	foobaz barbaz	[ba|ba|ba]
split	[abc]+	foobaz barbaz	[foo|z |r|z]
captures	[abc]+	foobaz barbaz	[ba]
is_match	[abc]+	xx	false
full_match	[abc]+	xx	false
find	[abc]+	xx	<none>
find_all	[abc]+	xx	[]
split	[abc]+	xx	[xx]
captures	[abc]+	xx	<none>
is_match	[abc]+	xxx	false
full_match	[abc]+	xxx	false
find	[abc]+	xxx	<none>
find_all	[abc]+	xxx	[]
split	[abc]+	xxx	[xxx]
captures	[abc]+	xxx	<none>
is_match	[abc]+	xxxx	false
full_match	[abc]+	xxxx	false
find	[abc]+	xxxx	<none>
find_all	[abc]+	xxxx	[]
split	[abc]+	xxxx	[xxxx]
captures	[abc]+	xxxx	<none>
is_match	[abc]+	a.b	true
full_match	[abc]+	a.b	false
find	[abc]+	a.b	<a>
find_all	[abc]+	a.b	[a|b]
split	[abc]+	a.b	[|.|]
captures	[abc]+	a.b	[a]
is_match	[abc]+	a\b	true
full_match	[abc]+	a\b	false
find	[abc]+	a\b	<a>
find_all	[abc]+	a\b	[a|b]
split	[abc]+	a\b	[|\|]
captures	[abc]+	a\b	[a]
is_match	[abc]+	-a-z-	true
full_match	[abc]+	-a-z-	false
find	[abc]+	-a-z-	<a>
find_all	[abc]+	-a-z-	[a]
split	[abc]+	-a-z-	[-|-z-]
captures	[abc]+	-a-z-	[a]
is_match	[abc]+	[bracket]	true
full_match	[abc]+	[bracket]	false
find	[abc]+	[bracket]	<b>
find_all	[abc]+	[bracket]	[b|ac]
split	[abc]+	[bracket]	[[|r|ket]]
captures	[abc]+	[bracket]	[b]
is_match	[abc]+	ab	true
full_match	[abc]+	ab	true
find	[abc]+	ab	<ab>
find_all	[abc]+	ab	[ab]
split	[abc]+	ab	[|]
captures	[abc]+	ab	[ab]
is_match	[abc]+	b	true
full_match	[abc]+	b	true
find	[abc]+	b	<b>
find_all	[abc]+	b	[b]
split	[abc]+	b	[|]
captures	[abc]+	b	[b]
is_match	[abc]+	]	false
full_match	[abc]+	]	false
find	[abc]+	]	<none>
find_all	[abc]+	]	[]
split	[abc]+	]	[]]
captures	[abc]+	]	<none>
is_match	[abc]+	a]b	true
full_match	[abc]+	a]b	false
find	[abc]+	a]b	<a>
find_all	[abc]+	a]b	[a|b]
split	[abc]+	a]b	[|]|]
captures	[abc]+	a]b	[a]
is_match	[^abc]+		false
full_match	[^abc]+		false
find	[^abc]+		<none>
find_all	[^abc]+		[]
split	[^abc]+		[]
captures	[^abc]+		<none>
is_match	[^abc]+	a	false
full_match	[^abc]+	a	false
find	[^abc]+	a	<none>
find_all	[^abc]+	a	[]
split	[^abc]+	a	[a]
captures	[^abc]+	a	<none>
is_match	[^abc]+	abc	false
full_match	[^abc]+	abc	false
find	[^abc]+	abc	<none>
find_all	[^abc]+	abc	[]
split	[^abc]+	abc	[abc]
captures	[^abc]+	abc	<none>
is_match	[^abc]+	aXc	true
full_match	[^abc]+	aXc	false
find	[^abc]+	aXc	<X>
find_all	[^abc]+	aXc	[X]
split	[^abc]+	aXc	[a|c]
captures	[^abc]+	aXc	[X]
is_match	[^abc]+	aaabccc	false
full_match	[^abc]+	aaabccc	false
find	[^abc]+	aaabccc	<none>
find_all	[^abc]+	aaabccc	[]
split	[^abc]+	aaabccc	[aaabccc]
captures	[^abc]+	aaabccc	<none>
is_match	[^abc]+	xyz	true
full_match	[^abc]+	xyz	true
find	[^abc]+	xyz	<xyz>
find_all	[^abc]+	xyz	[xyz]
split	[^abc]+	xyz	[|]
captures	[^abc]+	xyz	[xyz]
is_match	[^abc]+	word boundary word	true
full_match	[^abc]+	word boundary word	false
find	[^abc]+	word boundary word	<word >
find_all	[^abc]+	word boundary word	[word |ound|ry word]
split	[^abc]+	word boundary word	[|b|a|]
captures	[^abc]+	word boundary word	[word ]
is_match	[^abc]+	123-4567	true
full_match	[^abc]+	123-4567	true
find	[^abc]+	123-4567	<123-4567>
find_all	[^abc]+	123-4567	[123-4567]
split	[^abc]+	123-4567	[|]
captures	[^abc]+	123-4567	[123-4567]
is_match	[^abc]+	3.14 and 2.718	true
full_match	[^abc]+	3.14 and 2.718	false
find	[^abc]+	3.14 and 2.718	<3.14 >
find_all	[^abc]+	3.14 and 2.718	[3.14 |nd 2.718]
split	[^abc]+	3.14 and 2.718	[|a|]
captures	[^abc]+	3.14 and 2.718	[3.14 ]
is_match	[^abc]+	  spaced  	true
full_match	[^abc]+	  spaced  	false
find	[^abc]+	  spaced  	<  sp>
find_all	[^abc]+	  spaced  	[  sp|ed  ]
split	[^abc]+	  spaced  	[|ac|]
captures	[^abc]+	  spaced  	[  sp]
is_match	[^abc]+	AaBbCc	true
full_match	[^abc]+	AaBbCc	false
find	[^abc]+	AaBbCc	<A>
find_all	[^abc]+	AaBbCc	[A|B|C]
split	[^abc]+	AaBbCc	[|a|b|c]
captures	[^abc]+	AaBbCc	[A]
is_match	[^abc]+	foobaz barbaz	true
full_match	[^abc]+	foobaz barbaz	false
find	[^abc]+	foobaz barbaz	<foo>
find_all	[^abc]+	foobaz barbaz	[foo|z |r|z]
split	[^abc]+	foobaz barbaz	[|ba|ba|ba|]
captures	[^abc]+	foobaz barbaz	[foo]
is_match	[^abc]+	xx	true
full_match	[^abc]+	xx	true
find	[^abc]+	xx	<xx>
find_all	[^abc]+	xx	[xx]
split	[^abc]+	xx	[|]
captures	[^abc]+	xx	[xx]
is_match	[^abc]+	xxx	true
full_match	[^abc]+	xxx	true
find	[^abc]+	xxx	<xxx>
find_all	[^abc]+	xxx	[xxx]
split	[^abc]+	xxx	[|]
captures	[^abc]+	xxx	[xxx]
is_match	[^abc]+	xxxx	true
full_match	[^abc]+	xxxx	true
find	[^abc]+	xxxx	<xxxx>
find_all	[^abc]+	xxxx	[xxxx]
split	[^abc]+	xxxx	[|]
captures	[^abc]+	xxxx	[xxxx]
is_match	[^abc]+	a.b	true
full_match	[^abc]+	a.b	false
find	[^abc]+	a.b	<.>
find_all	[^abc]+	a.b	[.]
split	[^abc]+	a.b	[a|b]
captures	[^abc]+	a.b	[.]
is_match	[^abc]+	a\b	true
full_match	[^abc]+	a\b	false
find	[^abc]+	a\b	<\>
find_all	[^abc]+	a\b	[\]
split	[^abc]+	a\b	[a|b]
captures	[^abc]+	a\b	[\]
is_match	[^abc]+	-a-z-	true
full_match	[^abc]+	-a-z-	false
find	[^abc]+	-a-z-	<->
find_all	[^abc]+	-a-z-	[-|-z-]
split	[^abc]+	-a-z-	[|a|]
captures	[^abc]+	-a-z-	[-]
is_match	[^abc]+	[bracket]	true
full_match	[^abc]+	[bracket]	false
find	[^abc]+	[bracket]	<[>
find_all	[^abc]+	[bracket]	[[|r|ket]]
split	[^abc]+	[bracket]	[|b|ac|]
captures	[^abc]+	[bracket]	[[]
is_match	[^abc]+	ab	false
full_match	[^abc]+	ab	false
find	[^abc]+	ab	<none>
find_all	[^abc]+	ab	[]
split	[^abc]+	ab	[ab]
captures	[^abc]+	ab	<none>
is_match	[^abc]+	b	false
full_match	[^abc]+	b	false
find	[^abc]+	b	<none>
find_all	[^abc]+	b	[]
split	[^abc]+	b	[b]
captures	[^abc]+	b	<none>
is_match	[^abc]+	]	true
full_match	[^abc]+	]	true
find	[^abc]+	]	<]>
find_all	[^abc]+	]	[]]
split	[^abc]+	]	[|]
captures	[^abc]+	]	[]]
is_match	[^abc]+	a]b	true
full_match	[^abc]+	a]b	false
find	[^abc]+	a]b	<]>
find_all	[^abc]+	a]b	[]]
split	[^abc]+	a]b	[a|b]
captures	[^abc]+	a]b	[]]
is_match	\d+		false
full_match	\d+		false
find	\d+		<none>
find_all	\d+		[]
split	\d+		[]
captures	\d+		<none>
is_match	\d+	a	false
full_match	\d+	a	false
find	\d+	a	<none>
find_all	\d+	a	[]
split	\d+	a	[a]
captures	\d+	a	<none>
is_match	\d+	abc	false
full_match	\d+	abc	false
find	\d+	abc	<none>
find_all	\d+	abc	[]
split	\d+	abc	[abc]
captures	\d+	abc	<none>
is_match	\d+	aXc	false
full_match	\d+	aXc	false
find	\d+	aXc	<none>
find_all	\d+	aXc	[]
split	\d+	aXc	[aXc]
captures	\d+	aXc	<none>
is_match	\d+	aaabccc	false
full_match	\d+	aaabccc	false
find	\d+	aaabccc	<none>
find_all	\d+	aaabccc	[]
split	\d+	aaabccc	[aaabccc]
captures	\d+	aaabccc	<none>
is_match	\d+	xyz	false
full_match	\d+	xyz	false
find	\d+	xyz	<none>
find_all	\d+	xyz	[]
split	\d+	xyz	[xyz]
captures	\d+	xyz	<none>
is_match	\d+	word boundary word	false
full_match	\d+	word boundary word	false
find	\d+	word boundary word	<none>
find_all	\d+	word boundary word	[]
split	\d+	word boundary word	[word boundary word]
captures	\d+	word boundary word	<none>
is_match	\d+	123-4567	true
full_match	\d+	123-4567	false
find	\d+	123-4567	<123>
find_all	\d+	123-4567	[123|4567]
split	\d+	123-4567	[|-|]
captures	\d+	123-4567	[123]
is_match	\d+	3.14 and 2.718	true
full_match	\d+	3.14 and 2.718	false
find	\d+	3.14 and 2.718	<3>
find_all	\d+	3.14 and 2.718	[3|14|2|718]
split	\d+	3.14 and 2.718	[|.| and |.|]
captures	\d+	3.14 and 2.718	[3]
is_match	\d+	  spaced  	false
full_match	\d+	  spaced  	false
find	\d+	  spaced  	<none>
find_all	\d+	  spaced  	[]
split	\d+	  spaced  	[  spaced  ]
captures	\d+	  spaced  	<none>
is_match	\d+	AaBbCc	false
full_match	\d+	AaBbCc	false
find	\d+	AaBbCc	<none>
find_all	\d+	AaBbCc	[]
split	\d+	AaBbCc	[AaBbCc]
captures	\d+	AaBbCc	<none>
is_match	\d+	foobaz barbaz	false
full_match	\d+	foobaz barbaz	false
find	\d+	foobaz barbaz	<none>
find_all	\d+	foobaz barbaz	[]
split	\d+	foobaz barbaz	[foobaz barbaz]
captures	\d+	foobaz barbaz	<none>
is_match	\d+	xx	false
full_match	\d+	xx	false
find	\d+	xx	<none>
find_all	\d+	xx	[]
split	\d+	xx	[xx]
captures	\d+	xx	<none>
is_match	\d+	xxx	false
full_match	\d+	xxx	false
find	\d+	xxx	<none>
find_all	\d+	xxx	[]
split	\d+	xxx	[xxx]
captures	\d+	xxx	<none>
is_match	\d+	xxxx	false
full_match	\d+	xxxx	false
find	\d+	xxxx	<none>
find_all	\d+	xxxx	[]
split	\d+	xxxx	[xxxx]
captures	\d+	xxxx	<none>
is_match	\d+	a.b	false
full_match	\d+	a.b	false
find	\d+	a.b	<none>
find_all	\d+	a.b	[]
split	\d+	a.b	[a.b]
captures	\d+	a.b	<none>
is_match	\d+	a\b	false
full_match	\d+	a\b	false
find	\d+	a\b	<none>
find_all	\d+	a\b	[]
split	\d+	a\b	[a\b]
captures	\d+	a\b	<none>
is_match	\d+	-a-z-	false
full_match	\d+	-a-z-	false
find	\d+	-a-z-	<none>
find_all	\d+	-a-z-	[]
split	\d+	-a-z-	[-a-z-]
captures	\d+	-a-z-	<none>
is_match	\d+	[bracket]	false
full_match	\d+	[bracket]	false
find	\d+	[bracket]	<none>
find_all	\d+	[bracket]	[]
split	\d+	[bracket]	[[bracket]]
captures	\d+	[bracket]	<none>
is_match	\d+	ab	false
full_match	\d+	ab	false
find	\d+	ab	<none>
find_all	\d+	ab	[]
split	\d+	ab	[ab]
captures	\d+	ab	<none>
is_match	\d+	b	false
full_match	\d+	b	false
find	\d+	b	<none>
find_all	\d+	b	[]
split	\d+	b	[b]
captures	\d+	b	<none>
is_match	\d+	]	false
full_match	\d+	]	false
find	\d+	]	<none>
find_all	\d+	]	[]
split	\d+	]	[]]
captures	\d+	]	<none>
is_match	\d+	a]b	false
full_match	\d+	a]b	false
find	\d+	a]b	<none>
find_all	\d+	a]b	[]
split	\d+	a]b	[a]b]
captures	\d+	a]b	<none>
is_match	\w+		false
full_match	\w+		false
find	\w+		<none>
find_all	\w+		[]
split	\w+		[]
captures	\w+		<none>
is_match	\w+	a	true
full_match	\w+	a	true
find	\w+	a	<a>
find_all	\w+	a	[a]
split	\w+	a	[|]
captures	\w+	a	[a]
is_match	\w+	abc	true
full_match	\w+	abc	true
find	\w+	abc	<abc>
find_all	\w+	abc	[abc]
split	\w+	abc	[|]
captures	\w+	abc	[abc]
is_match	\w+	aXc	true
full_match	\w+	aXc	true
find	\w+	aXc	<aXc>
find_all	\w+	aXc	[aXc]
split	\w+	aXc	[|]
captures	\w+	aXc	[aXc]
is_match	\w+	aaabccc	true
full_match	\w+	aaabccc	true
find	\w+	aaabccc	<aaabccc>
find_all	\w+	aaabccc	[aaabccc]
split	\w+	aaabccc	[|]
captures	\w+	aaabccc	[aaabccc]
is_match	\w+	xyz	true
full_match	\w+	xyz	true
find	\w+	xyz	<xyz>
find_all	\w+	xyz	[xyz]
split	\w+	xyz	[|]
captures	\w+	xyz	[xyz]
is_match	\w+	word boundary word	true
full_match	\w+	word boundary word	false
find	\w+	word boundary word	<word>
find_all	\w+	word boundary word	[word|boundary|word]
split	\w+	word boundary word	[| | |]
captures	\w+	word boundary word	[word]
is_match	\w+	123-4567	true
full_match	\w+	123-4567	false
find	\w+	123-4567	<123>
find_all	\w+	123-4567	[123|4567]
split	\w+	123-4567	[|-|]
captures	\w+	123-4567	[123]
is_match	\w+	3.14 and 2.718	true
full_match	\w+	3.14 and 2.718	false
find	\w+	3.14 and 2.718	<3>
find_all	\w+	3.14 and 2.718	[3|14|and|2|718]
split	\w+	3.14 and 2.718	[|.| | |.|]
captures	\w+	3.14 and 2.718	[3]
is_match	\w+	  spaced  	true
full_match	\w+	  spaced  	false
find	\w+	  spaced  	<spaced>
find_all	\w+	  spaced  	[spaced]
split	\w+	  spaced  	[  |  ]
captures	\w+	  spaced  	[spaced]
is_match	\w+	AaBbCc	true
full_match	\w+	AaBbCc	true
find	\w+	AaBbCc	<AaBbCc>
find_all	\w+	AaBbCc	[AaBbCc]
split	\w+	AaBbCc	[|]
captures	\w+	AaBbCc	[AaBbCc]
is_match	\w+	foobaz barbaz	true
full_match	\w+	foobaz barbaz	false
find	\w+	foobaz barbaz	<foobaz>
find_all	\w+	foobaz barbaz	[foobaz|barbaz]
split	\w+	foobaz barbaz	[| |]
captures	\w+	foobaz barbaz	[foobaz]
is_match	\w+	xx	true
full_match	\w+	xx	true
find	\w+	xx	<xx>
find_all	\w+	xx	[xx]
split	\w+	xx	[|]
captures	\w+	xx	[xx]
is_match	\w+	xxx	true
full_match	\w+	xxx	true
find	\w+	xxx	<xxx>
find_all	\w+	xxx	[xxx]
split	\w+	xxx	[|]
captures	\w+	xxx	[xxx]
is_match	\w+	xxxx	true
full_match	\w+	xxxx	true
find	\w+	xxxx	<xxxx>
find_all	\w+	xxxx	[xxxx]
split	\w+	xxxx	[|]
captures	\w+	xxxx	[xxxx]
is_match	\w+	a.b	true
full_match	\w+	a.b	false
find	\w+	a.b	<a>
find_all	\w+	a.b	[a|b]
split	\w+	a.b	[|.|]
captures	\w+	a.b	[a]
is_match	\w+	a\b	true
full_match	\w+	a\b	false
find	\w+	a\b	<a>
find_all	\w+	a\b	[a|b]
split	\w+	a\b	[|\|]
captures	\w+	a\b	[a]
is_match	\w+	-a-z-	true
full_match	\w+	-a-z-	false
find	\w+	-a-z-	<a>
find_all	\w+	-a-z-	[a|z]
split	\w+	-a-z-	[-|-|-]
captures	\w+	-a-z-	[a]
is_match	\w+	[bracket]	true
full_match	\w+	[bracket]	false
find	\w+	[bracket]	<bracket>
find_all	\w+	[bracket]	[bracket]
split	\w+	[bracket]	[[|]]
captures	\w+	[bracket]	[bracket]
is_match	\w+	ab	true
full_match	\w+	ab	true
find	\w+	ab	<ab>
find_all	\w+	ab	[ab]
split	\w+	ab	[|]
captures	\w+	ab	[ab]
is_match	\w+	b	true
full_match	\w+	b	true
find	\w+	b	<b>
find_all	\w+	b	[b]
split	\w+	b	[|]
captures	\w+	b	[b]
is_match	\w+	]	false
full_match	\w+	]	false
find	\w+	]	<none>
find_all	\w+	]	[]
split	\w+	]	[]]
captures	\w+	]	<none>
is_match	\w+	a]b	true
full_match	\w+	a]b	false
find	\w+	a]b	<a>
find_all	\w+	a]b	[a|b]
split	\w+	a]b	[|]|]
captures	\w+	a]b	[a]
is_match	\s+		false
full_match	\s+		false
find	\s+		<none>
find_all	\s+		[]
split	\s+		[]
captures	\s+		<none>
is_match	\s+	a	false
full_match	\s+	a	false
find	\s+	a	<none>
find_all	\s+	a	[]
split	\s+	a	[a]
captures	\s+	a	<none>
is_match	\s+	abc	false
full_match	\s+	abc	false
find	\s+	abc	<none>
find_all	\s+	abc	[]
split	\s+	abc	[abc]
captures	\s+	abc	<none>
is_match	\s+	aXc	false
full_match	\s+	aXc	false
find	\s+	aXc	<none>
find_all	\s+	aXc	[]
split	\s+	aXc	[aXc]
captures	\s+	aXc	<none>
is_match	\s+	aaabccc	false
full_match	\s+	aaabccc	false
find	\s+	aaabccc	<none>
find_all	\s+	aaabccc	[]
split	\s+	aaabccc	[aaabccc]
captures	\s+	aaabccc	<none>
is_match	\s+	xyz	false
full_match	\s+	xyz	false
find	\s+	xyz	<none>
find_all	\s+	xyz	[]
split	\s+	xyz	[xyz]
captures	\s+	xyz	<none>
is_match	\s+	word boundary word	true
full_match	\s+	word boundary word	false
find	\s+	word boundary word	< >
find_all	\s+	word boundary word	[ | ]
split	\s+	word boundary word	[word|boundary|word]
captures	\s+	word boundary word	[ ]
is_match	\s+	123-4567	false
full_match	\s+	123-4567	false
find	\s+	123-4567	<none>
find_all	\s+	123-4567	[]
split	\s+	123-4567	[123-4567]
captures	\s+	123-4567	<none>
is_match	\s+	3.14 and 2.718	true
full_match	\s+	3.14 and 2.718	false
find	\s+	3.14 and 2.718	< >
find_all	\s+	3.14 and 2.718	[ | ]
split	\s+	3.14 and 2.718	[3.14|and|2.718]
captures	\s+	3.14 and 2.718	[ ]
is_match	\s+	  spaced  	true
full_match	\s+	  spaced  	false
find	\s+	  spaced  	<  >
find_all	\s+	  spaced  	[  |  ]
split	\s+	  spaced  	[|spaced|]
captures	\s+	  spaced  	[  ]
is_match	\s+	AaBbCc	false
full_match	\s+	AaBbCc	false
find	\s+	AaBbCc	<none>
find_all	\s+	AaBbCc	[]
split	\s+	AaBbCc	[AaBbCc]
captures	\s+	AaBbCc	<none>
is_match	\s+	foobaz barbaz	true
full_match	\s+	foobaz barbaz	false
find	\s+	foobaz barbaz	< >
find_all	\s+	foobaz barbaz	[ ]
split	\s+	foobaz barbaz	[foobaz|barbaz]
captures	\s+	foobaz barbaz	[ ]
is_match	\s+	xx	false
full_match	\s+	xx	false
find	\s+	xx	<none>
find_all	\s+	xx	[]
split	\s+	xx	[xx]
captures	\s+	xx	<none>
is_match	\s+	xxx	false
full_match	\s+	xxx	false
find	\s+	xxx	<none>
find_all	\s+	xxx	[]
split	\s+	xxx	[xxx]
captures	\s+	xxx	<none>
is_match	\s+	xxxx	false
full_match	\s+	xxxx	false
find	\s+	xxxx	<none>
find_all	\s+	xxxx	[]
split	\s+	xxxx	[xxxx]
captures	\s+	xxxx	<none>
is_match	\s+	a.b	false
full_match	\s+	a.b	false
find	\s+	a.b	<none>
find_all	\s+	a.b	[]
split	\s+	a.b	[a.b]
captures	\s+	a.b	<none>
is_match	\s+	a\b	false
full_match	\s+	a\b	false
find	\s+	a\b	<none>
find_all	\s+	a\b	[]
split	\s+	a\b	[a\b]
captures	\s+	a\b	<none>
is_match	\s+	-a-z-	false
full_match	\s+	-a-z-	false
find	\s+	-a-z-	<none>
find_all	\s+	-a-z-	[]
split	\s+	-a-z-	[-a-z-]
captures	\s+	-a-z-	<none>
is_match	\s+	[bracket]	false
full_match	\s+	[bracket]	false
find	\s+	[bracket]	<none>
find_all	\s+	[bracket]	[]
split	\s+	[bracket]	[[bracket]]
captures	\s+	[bracket]	<none>
is_match	\s+	ab	false
full_match	\s+	ab	false
find	\s+	ab	<none>
find_all	\s+	ab	[]
split	\s+	ab	[ab]
captures	\s+	ab	<none>
is_match	\s+	b	false
full_match	\s+	b	false
find	\s+	b	<none>
find_all	\s+	b	[]
split	\s+	b	[b]
captures	\s+	b	<none>
is_match	\s+	]	false
full_match	\s+	]	false
find	\s+	]	<none>
find_all	\s+	]	[]
split	\s+	]	[]]
captures	\s+	]	<none>
is_match	\s+	a]b	false
full_match	\s+	a]b	false
find	\s+	a]b	<none>
find_all	\s+	a]b	[]
split	\s+	a]b	[a]b]
captures	\s+	a]b	<none>
is_match	^abc		false
full_match	^abc		false
find	^abc		<none>
find_all	^abc		[]
split	^abc		[]
captures	^abc		<none>
is_match	^abc	a	false
full_match	^abc	a	false
find	^abc	a	<none>
find_all	^abc	a	[]
split	^abc	a	[a]
captures	^abc	a	<none>
is_match	^abc	abc	true
full_match	^abc	abc	true
find	^abc	abc	<abc>
find_all	^abc	abc	[abc]
split	^abc	abc	[|]
captures	^abc	abc	[abc]
is_match	^abc	aXc	false
full_match	^abc	aXc	false
find	^abc	aXc	<none>
find_all	^abc	aXc	[]
split	^abc	aXc	[aXc]
captures	^abc	aXc	<none>
is_match	^abc	aaabccc	false
full_match	^abc	aaabccc	false
find	^abc	aaabccc	<none>
find_all	^abc	aaabccc	[]
split	^abc	aaabccc	[aaabccc]
captures	^abc	aaabccc	<none>
is_match	^abc	xyz	false
full_match	^abc	xyz	false
find	^abc	xyz	<none>
find_all	^abc	xyz	[]
split	^abc	xyz	[xyz]
captures	^abc	xyz	<none>
is_match	^abc	word boundary word	false
full_match	^abc	word boundary word	false
find	^abc	word boundary word	<none>
find_all	^abc	word boundary word	[]
split	^abc	word boundary word	[word boundary word]
captures	^abc	word boundary word	<none>
is_match	^abc	123-4567	false
full_match	^abc	123-4567	false
find	^abc	123-4567	<none>
find_all	^abc	123-4567	[]
split	^abc	123-4567	[123-4567]
captures	^abc	123-4567	<none>
is_match	^abc	3.14 and 2.718	false
full_match	^abc	3.14 and 2.718	false
find	^abc	3.14 and 2.718	<none>
find_all	^abc	3.14 and 2.718	[]
split	^abc	3.14 and 2.718	[3.14 and 2.718]
captures	^abc	3.14 and 2.718	<none>
is_match	^abc	  spaced  	false
full_match	^abc	  spaced  	false
find	^abc	  spaced  	<none>
find_all	^abc	  spaced  	[]
split	^abc	  spaced  	[  spaced  ]
captures	^abc	  spaced  	<none>
is_match	^abc	AaBbCc	false
full_match	^abc	AaBbCc	false
find	^abc	AaBbCc	<none>
find_all	^abc	AaBbCc	[]
split	^abc	AaBbCc	[AaBbCc]
captures	^abc	AaBbCc	<none>
is_match	^abc	foobaz barbaz	false
full_match	^abc	foobaz barbaz	false
find	^abc	foobaz barbaz	<none>
find_all	^abc	foobaz barbaz	[]
split	^abc	foobaz barbaz	[foobaz barbaz]
captures	^abc	foobaz barbaz	<none>
is_match	^abc	xx	false
full_match	^abc	xx	false
find	^abc	xx	<none>
find_all	^abc	xx	[]
split	^abc	xx	[xx]
captures	^abc	xx	<none>
is_match	^abc	xxx	false
full_match	^abc	xxx	false
find	^abc	xxx	<none>
find_all	^abc	xxx	[]
split	^abc	xxx	[xxx]
captures	^abc	xxx	<none>
is_match	^abc	xxxx	false
full_match	^abc	xxxx	false
find	^abc	xxxx	<none>
find_all	^abc	xxxx	[]
split	^abc	xxxx	[xxxx]
captures	^abc	xxxx	<none>
is_match	^abc	a.b	false
full_match	^abc	a.b	false
find	^abc	a.b	<none>
find_all	^abc	a.b	[]
split	^abc	a.b	[a.b]
captures	^abc	a.b	<none>
is_match	^abc	a\b	false
full_match	^abc	a\b	false
find	^abc	a\b	<none>
find_all	^abc	a\b	[]
split	^abc	a\b	[a\b]
captures	^abc	a\b	<none>
is_match	^abc	-a-z-	false
full_match	^abc	-a-z-	false
find	^abc	-a-z-	<none>
find_all	^abc	-a-z-	[]
split	^abc	-a-z-	[-a-z-]
captures	^abc	-a-z-	<none>
is_match	^abc	[bracket]	false
full_match	^abc	[bracket]	false
find	^abc	[bracket]	<none>
find_all	^abc	[bracket]	[]
split	^abc	[bracket]	[[bracket]]
captures	^abc	[bracket]	<none>
is_match	^abc	ab	false
full_match	^abc	ab	false
find	^abc	ab	<none>
find_all	^abc	ab	[]
split	^abc	ab	[ab]
captures	^abc	ab	<none>
is_match	^abc	b	false
full_match	^abc	b	false
find	^abc	b	<none>
find_all	^abc	b	[]
split	^abc	b	[b]
captures	^abc	b	<none>
is_match	^abc	]	false
full_match	^abc	]	false
find	^abc	]	<none>
find_all	^abc	]	[]
split	^abc	]	[]]
captures	^abc	]	<none>
is_match	^abc	a]b	false
full_match	^abc	a]b	false
find	^abc	a]b	<none>
find_all	^abc	a]b	[]
split	^abc	a]b	[a]b]
captures	^abc	a]b	<none>
is_match	abc$		false
full_match	abc$		false
find	abc$		<none>
find_all	abc$		[]
split	abc$		[]
captures	abc$		<none>
is_match	abc$	a	false
full_match	abc$	a	false
find	abc$	a	<none>
find_all	abc$	a	[]
split	abc$	a	[a]
captures	abc$	a	<none>
is_match	abc$	abc	true
full_match	abc$	abc	true
find	abc$	abc	<abc>
find_all	abc$	abc	[abc]
split	abc$	abc	[|]
captures	abc$	abc	[abc]
is_match	abc$	aXc	false
full_match	abc$	aXc	false
find	abc$	aXc	<none>
find_all	abc$	aXc	[]
split	abc$	aXc	[aXc]
captures	abc$	aXc	<none>
is_match	abc$	aaabccc	false
full_match	abc$	aaabccc	false
find	abc$	aaabccc	<none>
find_all	abc$	aaabccc	[]
split	abc$	aaabccc	[aaabccc]
captures	abc$	aaabccc	<none>
is_match	abc$	xyz	false
full_match	abc$	xyz	false
find	abc$	xyz	<none>
find_all	abc$	xyz	[]
split	abc$	xyz	[xyz]
captures	abc$	xyz	<none>
is_match	abc$	word boundary word	false
full_match	abc$	word boundary word	false
find	abc$	word boundary word	<none>
find_all	abc$	word boundary word	[]
split	abc$	word boundary word	[word boundary word]
captures	abc$	word boundary word	<none>
is_match	abc$	123-4567	false
full_match	abc$	123-4567	false
find	abc$	123-4567	<none>
find_all	abc$	123-4567	[]
split	abc$	123-4567	[123-4567]
captures	abc$	123-4567	<none>
is_match	abc$	3.14 and 2.718	false
full_match	abc$	3.14 and 2.718	false
find	abc$	3.14 and 2.718	<none>
find_all	abc$	3.14 and 2.718	[]
split	abc$	3.14 and 2.718	[3.14 and 2.718]
captures	abc$	3.14 and 2.718	<none>
is_match	abc$	  spaced  	false
full_match	abc$	  spaced  	false
find	abc$	  spaced  	<none>
find_all	abc$	  spaced  	[]
split	abc$	  spaced  	[  spaced  ]
captures	abc$	  spaced  	<none>
is_match	abc$	AaBbCc	false
full_match	abc$	AaBbCc	false
find	abc$	AaBbCc	<none>
find_all	abc$	AaBbCc	[]
split	abc$	AaBbCc	[AaBbCc]
captures	abc$	AaBbCc	<none>
is_match	abc$	foobaz barbaz	false
full_match	abc$	foobaz barbaz	false
find	abc$	foobaz barbaz	<none>
find_all	abc$	foobaz barbaz	[]
split	abc$	foobaz barbaz	[foobaz barbaz]
captures	abc$	foobaz barbaz	<none>
is_match	abc$	xx	false
full_match	abc$	xx	false
find	abc$	xx	<none>
